url,name,image_bias,freedom_rank,factual,country,bias
http://www.staresattheworld.com/,Stares at the World,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://www.12newsnow.com/,KBMT – 12NewsNow,MBFCHigh.png,USA 45/180,HIGH,USA,LEAST BIASED
http://walkwithher.com/,Walk With Her,MBFCLow.png,,,,QUESTIONABLE SOURCE
http://thedailycheck.net/,The Daily Check,MBFCMixed.png,,MIXED,,CONSPIRACY-PSEUDOSCIENCE
https://techcrunch.com,TechCrunch,MBFCHigh.png,,HIGH,,LEFT-CENTER BIAS
http://www.thenewatlantis.com/,The New Atlantis,MBFCHigh.png,,HIGH,,RIGHT-CENTER BIAS
https://www.aip.org/,The American Institute of Physics,MBFCVeryhigh.png,USA 45/180,VERY HIGH,USA,PRO-SCIENCE
https://www.liveleak.com/,LiveLeak,MBFCHigh.png,,HIGH,,LEFT-CENTER BIAS
https://www.kiro7.com/,KIRO 7,MBFCHigh.png,USA 45/180,HIGH,USA,LEAST BIASED
http://noscomunicamos.com/,Nos Comunicamos,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://thegrio.com/,TheGrio,MBFCMostlyFactual.png,USA 45/180,MOSTLY FACTUAL,USA,LEFT BIAS
https://www.discoverthenetworks.org/,Discover the Networks,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://www.popsci.com/,Popular Science,MBFCHigh.png,USA 45/180,HIGH,USA,PRO-SCIENCE
http://www.sundaysportonline.co.uk/,Sunday Sport,,,,,SATIRE
https://www.marxist.com/,In Defence of Marxism,MBFCHigh.png,,HIGH,,LEFT BIAS
http://nevo.news/,Nevo News,MBFCLow.png,,,,QUESTIONABLE SOURCE
http://www.satiratribune.com/,Satira Tribune,,,,,SATIRE
https://freebeacon.com/,Washington Free Beacon,MBFCMixed.png,USA,MIXED,,RIGHT BIAS
https://medusamagazine.com/,Medusa Magazine,MBFCMixed.png,,MIXED,,CONSPIRACY-PSEUDOSCIENCE
https://thewalrus.ca/,The Walrus,MBFCHigh.png,Canada 16/180,HIGH,Canada,LEFT BIAS
https://www.thedodo.com,The Dodo,MBFCMixed.png,USA 45/180,MIXED,USA,LEFT BIAS
https://www.today.com/,Today.com,MBFCMostlyFactual.png,USA 45/180,MOSTLY FACTUAL,USA,LEFT-CENTER BIAS
http://universepolitics.com/,Universe Politics,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://jonesborotimes.com/,Jonesboro Times,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://regated.com/,Regated,MBFCMixed.png,USA 45/180,MIXED,USA,RIGHT BIAS
http://www.freepatriotpost.com/,Free Patriot Post,MBFCLow.png,,,,QUESTIONABLE SOURCE
,Corrections Policy,,,,,
https://www.redorbit.com/,RedOrbit,MBFCMixed.png,USA 45/180,MIXED,USA,QUESTIONABLE SOURCE
https://tass.com/,Russian News Agency-TASS,MBFCMixed.png,,,,QUESTIONABLE SOURCE
http://www.larknews.com/,Lark News,,,,,SATIRE
,Factual News Search,,,,,
https://voiceofeurope.com/,Voice of Europe,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://www.queerty.com,Queerty,MBFCHigh.png,,HIGH,,LEFT BIAS
https://theunionjournal.com/,The Union Journal,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://kfor.com/,News Channel 4 (KFOR.com),MBFCHigh.png,USA 45/180,HIGH,USA,LEAST BIASED
http://wallstreetonparade.com/,Wall Street on Parade,MBFCHigh.png,,HIGH,,LEFT-CENTER BIAS
http://libertyisviral.com/,Liberty is Viral,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://newsheist.com/,News Heist,MBFCLow.png,,,,QUESTIONABLE SOURCE
http://www.americanjournalreview.com/,American Journal Review,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://www.actionnewsjax.com/,ActionNewsJax.com,MBFCHigh.png,USA 45/180,HIGH,USA,LEAST BIASED
http://www.delawareonline.com/,Delaware Online – The News Journal,MBFCHigh.png,,HIGH,,LEFT-CENTER BIAS
http://www.bmj.com/,The BMJ (British Medical Journal),MBFCVeryhigh.png,UK 35/180,VERY HIGH,United Kingdom,PRO-SCIENCE
https://bongino.com,Bongino.com,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://www.valleynewslive.com/,Red River Valley News,MBFCHigh.png,USA 45/180,HIGH,USA,LEAST BIASED
https://www.britainfirst.org/,Britain First,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://www.oathkeepers.org,Oath Keepers,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://www.worldsocialism.org/spgb/,Socialist Standard,MBFCMixed.png,UK 35/180,HIGH,United Kingdom,LEFT BIAS
https://www.iceagenow.info,Ice Age Now,MBFCLow.png,USA 45/180,LOW,USA,CONSPIRACY-PSEUDOSCIENCE
https://www.americanscientist.org/,American Scientist,MBFCVeryhigh.png,,VERY HIGH,,PRO-SCIENCE
https://www.wnd.com/,World Net Daily (WND),MBFCLow.png,,,,QUESTIONABLE SOURCE
https://merionwest.com/,Merion West,MBFCHigh.png,,,,LEAST BIASED
,Terms and Conditions,,,,,
http://www.rawprogressive.com/,Raw Progressive,MBFCMixed.png,,MIXED,,LEFT BIAS
http://www.thenewsnerd.com/,The News Nerd,,,,,SATIRE
https://www.ozy.com/,Ozy Media,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
http://www.fairus.org/,The Federation for American Immigration Reform (FAIR),MBFCLow.png,,,,QUESTIONABLE SOURCE
https://abc11.com/,ABC11 Eyewitness News,MBFCHigh.png,USA,HIGH,,LEFT-CENTER BIAS
https://madhousemagazine.com/,Madhouse Magazine,,,,,SATIRE
https://www.voiceofsandiego.org/,Voice of San Diego,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
https://digg.com/,Digg,MBFCMostlyFactual.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
https://knewz.com/,Knewz,MBFCMostlyFactual.png,USA 45/180,MOSTLY FACTUAL,USA,RIGHT-CENTER BIAS
https://swriversidenews.com/,SW Riverside News,MBFCMixed.png,,,,QUESTIONABLE SOURCE
http://www.kcna.kp/,Korean Central News Agency,MBFCVeryLow.png,,,,QUESTIONABLE SOURCE
http://www.usafirstinformation.com/,USAFirstInfo,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://www.greanvillepost.com/,The Greanville Post,MBFCMixed.png,USA 45/180,MIXED,USA,CONSPIRACY-PSEUDOSCIENCE
https://coconinonews.com/,Coconino News,MBFCMixed.png,,,,QUESTIONABLE SOURCE
,Report,,,,,
https://fedsoc.org/,Federalist Society,MBFCMixed.png,USA 48/180,MIXED,USA,RIGHT BIAS
http://www.christianpost.com/,Christian Post,MBFCMixed.png,USA 45/180,MIXED,USA,RIGHT BIAS
http://factsandlogic.org/,Facts and Logic About the Middle East (FLAME),MBFCMixed.png,USA 45/180,MIXED,USA,RIGHT BIAS
https://www.donaldjtrump.com/,DonaldJTrump.com,MBFCMixed.png,,,,RIGHT BIAS
http://aranews.net/,Ara News,MBFCHigh.png,,HIGH,,LEFT-CENTER BIAS
http://mainebeacon.com/,Maine Beacon,MBFCHigh.png,,HIGH,,LEFT-CENTER BIAS
https://www.dailyo.in,DailyO,MBFCMixed.png,,,,RIGHT-CENTER BIAS
https://www.reuters.com,Reuters,MBFCVeryhigh.png,UK 35/180,VERY HIGH,United Kingdom,LEAST BIASED
http://harddawn.com/,Hard Dawn,,,,,SATIRE
http://viraltitle.com,Viral Title,MBFCMixed.png,Panama 91/180,MIXED,Panama,LEFT BIAS
https://www.airforcetimes.com/,Air Force Times,MBFCHigh.png,USA 48/180,HIGH,USA,LEAST BIASED
https://www.thenewhumanitarian.org/,The New Humanitarian,MBFCHigh.png,,Switzerland 6/180,HIGH,LEFT-CENTER BIAS
http://www.nzherald.co.nz,New Zealand Herald,MBFCHigh.png,,New Zealand 9/180,HIGH,LEAST BIASED
https://www.rightwingwatch.org/,Right Wing Watch,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT BIAS
https://centerforinquiry.org,Center for Inquiry,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
https://www.thetimesherald.com,The Times Herald (Port Huron),MBFCHigh.png,USA 45/180,HIGH,,RIGHT-CENTER BIAS
https://russia-insider.com/,Russia Insider,MBFCLow.png,,,,QUESTIONABLE SOURCE
http://usrightleft.com,UsRight-Left.com,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://www.investmentwatchblog.com/,Investment Watch Blog,MBFCMixed.png,USA 45/180,MIXED,USA,CONSPIRACY-PSEUDOSCIENCE
http://patriotnewsdaily.com/,Patriot News Daily,MBFCMixed.png,USA,MIXED,,RIGHT BIAS
http://americanupdater.com/,American Updater,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://www.trtworld.com,TRT World,MBFCMixed.png,,Turkey 157/180,MIXED,RIGHT BIAS
https://www.congress.gov/,Congress.gov,MBFCVeryhigh.png,USA 45/180,VERY HIGH,USA,LEAST BIASED
https://www.thecollegefix.com/,The College Fix,MBFCMixed.png,USA 48/180,MIXED,USA,RIGHT BIAS
https://lancasteronline.com/,LNP (LancasterOnline),MBFCHigh.png,USA 45/180,HIGH,USA,LEAST BIASED
https://www.icenews.is/,IceNews,MBFCMostlyFactual.png,,,,LEFT-CENTER BIAS
https://hidesertstar.com/,Hi-Desert Star,MBFCHigh.png,USA 45/180,HIGH,USA,RIGHT-CENTER BIAS
https://ricochet.com,Richochet,MBFCMixed.png,,MIXED,,RIGHT BIAS
https://www.tehrantimes.com/,Tehran Times,MBFCMixed.png,,,,QUESTIONABLE SOURCE
http://www.rstreet.org/,R Street Institute,MBFCHigh.png,,HIGH,,RIGHT-CENTER BIAS
https://www.asiasentinel.com/,Asia Sentinel,MBFCMixed.png,USA 45/180,MIXED,USA,LEFT-CENTER BIAS
https://draxe.com/,Dr. Axe,MBFCMixed.png,USA 45/180,MIXED,USA,CONSPIRACY-PSEUDOSCIENCE
https://www.francetvinfo.fr/,France Info,MBFCHigh.png,,,,LEFT-CENTER BIAS
http://www.molad.org/en/,Molad The Center for the Renewal of Israeli Democracy,MBFCHigh.png,,HIGH,Israel 88/180,LEFT BIAS
https://www.zdf.de/,ZDF (Zweites Deutsches Fernsehen),MBFCHigh.png,,Germany 11/180,HIGH,LEAST BIASED
http://www.redflagnews.com/,Red Flag News,MBFCMixed.png,,,MIXED,RIGHT BIAS
,Indonesia Media Profile,,,,,Media
http://bgr.com/,Boy Genius Report (BGR),MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
https://www.zerohedge.com/,Zero Hedge,MBFCLow.png,Bulgaria,LOW,Bulgaria,CONSPIRACY-PSEUDOSCIENCE
http://econewsmedia.org,Eco News,MBFCMixed.png,,MIXED,Unknown,CONSPIRACY-PSEUDOSCIENCE
https://buzzsawpolitics.com/,Buzzsaw Politics,MBFCMostlyFactual.png,USA 48/180,MOSTLY FACTUAL,USA,RIGHT BIAS
http://thepeoplestruth.com/,The Peoples Truth,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://www.westernjournal.com/,Western Journal,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://www.tabletmag.com/,Tablet Magazine,MBFCHigh.png,USA,HIGH,,LEFT-CENTER BIAS
http://www.fairvote.org/,FairVote,MBFCHigh.png,USA 48/180,HIGH,USA,LEFT-CENTER BIAS
http://knoxreport.com/,Knox Report,MBFCMixed.png,,MIXED,,RIGHT BIAS
https://www.globalcitizen.org/en/,Global Citizen,MBFCHigh.png,,USA 48/180,HIGH,LEFT-CENTER BIAS
https://www.friatider.se/,Fria Tider (Free Times),MBFCLow.png,,,,QUESTIONABLE SOURCE
https://psmag.com/,Pacific Standard Magazine,MBFCHigh.png,USA,HIGH,,LEFT-CENTER BIAS
http://www.openthegovernment.org/,Open the Government,MBFCHigh.png,,HIGH,,LEAST BIASED
https://www.wnyc.org/,WNYC,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
https://www.sciencemag.org/,Science Magazine,MBFCVeryhigh.png,USA 45/180,VERY HIGH,USA,PRO-SCIENCE
,Austria Media Profile,,,,,Media
https://www.libertynation.com,Liberty Nation,MBFCMixed.png,USA 45/180,MIXED,USA,RIGHT BIAS
https://www.sandiegouniontribune.com,San Diego Union Tribune,MBFCHigh.png,,USA 45/180,HIGH,LEAST BIASED
,Jihad Watch Correction,,,,,
http://nodisinfo.com/,NoDisInfo,MBFCLow.png,,LOW,,CONSPIRACY-PSEUDOSCIENCE
https://healthranger.com/,The Health Ranger,MBFCVeryLow.png,,USA 45/180,VERY LOW,CONSPIRACY-PSEUDOSCIENCE
https://www.ff911truthandunity.org/,Firefighters for 9/11 Truth and Unity,MBFCMixed.png,USA 48/180,MIXED,USA,CONSPIRACY-PSEUDOSCIENCE
http://www.vermontindependent.org/,Vermont Independent,MBFCMixed.png,,MIXED,,LEFT BIAS
https://www.ancient-code.com,Ancient Code,MBFCMixed.png,,MIXED,Unknown,CONSPIRACY-PSEUDOSCIENCE
https://www.inverse.com,Inverse,MBFCHigh.png,,USA 45/180,HIGH,LEFT-CENTER BIAS
http://www.journalgazette.net/,Journal Gazette,MBFCHigh.png,,USA 45/180,HIGH,LEAST BIASED
https://thewashingtonpundit.com,Washington Pundit,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://www.westword.com/,Denver Westword,MBFCHigh.png,USA 48/180,HIGH,USA,LEFT-CENTER BIAS
,Pseudoscience Dictionary: Ancient Astronauts,,,,,Ancient Astronauts
http://www.burnettcountysentinel.com,Burnett County Sentinel,MBFCMostlyFactual.png,,USA 48/180,MOSTLY FACTUAL,LEAST BIASED
http://thehilltalk.com,The Hill Talk,MBFCHigh.png,,USA 45/180,HIGH,LEFT-CENTER BIAS
,Philippines Media Profile,,,,,
https://kerncountytimes.com/,Kern County Times,MBFCMixed.png,,,,QUESTIONABLE SOURCE
,Politcalite UK,MBFCMixed.png,United Kingdom,MIXED,,RIGHT BIAS
https://www.stimson.org/,Stimson Center,MBFCHigh.png,USA 45/180,HIGH,USA,LEAST BIASED
https://www.bignewsnetwork.com,Big News Network,MBFCMostlyFactual.png,,MOSTLY FACTUAL,United Arab Emirates,LEAST BIASED
https://ilovemyfreedom.org/,I Love My Freedom,MBFCVeryLow.png,,,,QUESTIONABLE SOURCE
https://everytownresearch.org,Everytown for Gun Safety,MBFCMixed.png,,,,QUESTIONABLE SOURCE
http://chronicle.augusta.com/,The Augusta Chronicle,MBFCHigh.png,,HIGH,,RIGHT-CENTER BIAS
https://tdn.com,The Daily News (Longview),MBFCHigh.png,,USA 45/180,HIGH,LEAST BIASED
https://deplorablekel.com,Deplorable Kel,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://www.benzinga.com/,Benzinga,MBFCHigh.png,USA 45/180,HIGH,USA,LEAST BIASED
,Pseudoscience Dictionary: Astrology,,,,,Astrology
https://www.nationalobserver.com/,National Observer (Canada),MBFCHigh.png,Canada 16/180,HIGH,Canada,LEFT-CENTER BIAS
https://www.exposingtruth.com/,Exposing the Truth,MBFCHigh.png,,HIGH,,LEFT-CENTER BIAS
http://responsibletechnology.org/,Institute for Responsible Technology,MBFCMixed.png,USA 45/180,MIXED,USA,CONSPIRACY-PSEUDOSCIENCE
http://www.mlive.com/grand-rapids/#/0,Grand Rapids Press,MBFCHigh.png,USA,HIGH,,RIGHT-CENTER BIAS
https://www.smobserved.com,Santa Monica Observer,MBFCLow.png,,,,QUESTIONABLE SOURCE
http://www.enduringvision.com/,Enduring Vision,,,,,SATIRE
http://www.breitbartunmasked.com/,Breitbart Unmasked,MBFCMixed.png,,MIXED,,LEFT BIAS
https://pomonavalleynews.com/,Pomona Valley News,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://en.mercopress.com/,MercoPress,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://www.argusleader.com,Argus Leader,MBFCHigh.png,USA 48/180,HIGH,USA,RIGHT-CENTER BIAS
https://www.facebook.com/WOMENSRIGHTSNEWS/,Women’s Rights News,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://redstatedisaster.com,Red State Disaster,MBFCHigh.png,,HIGH,,LEFT BIAS
https://laharbornews.com/,LA Harbor News,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://www.finnishnews.fi/,Finnish News,MBFCMostlyFactual.png,,,,LEFT BIAS
http://www.business2community.com/,Business 2 Community,MBFCHigh.png,,HIGH,,LEAST BIASED
http://natall.com,National Alliance,MBFCVeryLow.png,,,,QUESTIONABLE SOURCE
https://www.scientificamerican.com/,Scientific American,MBFCHigh.png,USA 45/180,HIGH,USA,PRO-SCIENCE
https://www.theitem.com/,The Sumter Item,MBFCHigh.png,USA 45/180,HIGH,USA,RIGHT-CENTER BIAS
https://www.opposingviews.com/,Opposing Views,MBFCMixed.png,USA 45/180,MIXED,USA,LEFT-CENTER BIAS
https://www.i24news.tv,I24 News,MBFCHigh.png,Israel 88/180,HIGH,Israel,LEAST BIASED
,Germany Media Profile,,,,,Media
http://modernliberals.com/,Modern Liberals,MBFCMixed.png,USA 45/180,MIXED,USA,LEFT BIAS
https://starpolitical.com,Star Political,MBFCMixed.png,USA 45/180,MIXED,USA,RIGHT BIAS
https://www.vice.com/,Vice Media,MBFCMostlyFactual.png,USA 45/180,MOSTLY FACTUAL,USA,LEFT-CENTER BIAS
https://libertytalk.fm/,LibertyTalk.FM,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://en.farsnews.com/,Fars News,MBFCMixed.png,,,,QUESTIONABLE SOURCE
http://www.mcall.com,The Morning Call,MBFCHigh.png,,USA 45/180,HIGH,LEAST BIASED
https://news.google.com/,Google News,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
https://www.channelnewsasia.com/,Channel News Asia (CNA),MBFCHigh.png,,,,LEAST BIASED
,Spiked Magazine,MBFCMixed.png,UK 35/180,MIXED,United Kingdom,RIGHT BIAS
https://www.thedailybeast.com/,Daily Beast,MBFCMostlyFactual.png,,MOSTLY FACTUAL,USA,LEFT BIAS
https://www.imediaethics.org,iMediaEthics,MBFCHigh.png,,USA 48/180,HIGH,LEAST BIASED
https://www.conservativewoman.co.uk,The Conservative Woman,MBFCMixed.png,UK 35/180,MIXED,United Kingdom,RIGHT BIAS
http://realtimepolitics.com/,Real Time Politics,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://ourvoiceny.com,Our Voice NY,MBFCHigh.png,,HIGH,,LEFT BIAS
https://calgarysun.com/,Calgary Sun,MBFCMostlyFactual.png,Canada 16/180,MOSTLY FACTUAL,Canada,RIGHT BIAS
https://thenextweb.com,The Next Web,MBFCMixed.png,,USA 45/18o,HIGH,LEFT-CENTER BIAS
https://wokennews.com,Woken News Network,,,,,SATIRE
http://dailysnark.com/,DailySnark,,,,,SATIRE
https://www.dissentmagazine.org/,Dissent Magazine,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT BIAS
https://www.wbtv.com/,WBTV,MBFCHigh.png,USA 45/180,HIGH,USA,LEAST BIASED
https://savejersey.com,Save Jersey,MBFCHigh.png,USA 45/180,HIGH,USA,RIGHT BIAS
https://www.city-journal.org,City Journal,MBFCMostlyFactual.png,USA 45/180,MOSTLY FACTUAL,USA,RIGHT BIAS
https://potatriotsunite.com/,Potatriots Unite,,,,,SATIRE
http://frankmag.ca,Frank Mag,,,,,SATIRE
https://sportspickle.com,Sports Pickle,,,,,SATIRE
https://westlatimes.com/,West LA Times,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://www.dailytelegraph.com.au/,The Daily Telegraph (Australia),MBFCMixed.png,,,,RIGHT BIAS
https://wethepeopledaily.com/,We The People Daily,MBFCMixed.png,,,,QUESTIONABLE SOURCE
http://www.christiantoday.info/,ChristianToday.Info,MBFCLow.png,,LOW,,CONSPIRACY-PSEUDOSCIENCE
http://whatmattersnews.com/,What Matters News,MBFCHigh.png,,HIGH,,LEFT BIAS
https://www.gq.com,GQ Magazine,MBFCHigh.png,USA 48/180,HIGH,USA,LEFT BIAS
https://www.fwweekly.com/,Fort Worth Weekly,MBFCHigh.png,,USA 48/180,HIGH,LEFT-CENTER BIAS
https://www.insider.com/,Insider,MBFCHigh.png,USA,HIGH,,LEFT-CENTER BIAS
http://dailyworldinformation.com,Daily World Information,MBFCVeryLow.png,,,,QUESTIONABLE SOURCE
http://www.cochrane.org/,Cochrane,MBFCVeryhigh.png,,VERY HIGH,,PRO-SCIENCE
http://180report.com/,OneEighty,MBFCMixed.png,,MIXED,,LEAST BIASED
http://endtimeheadlines.org/,End Time Headlines,MBFCLow.png,USA 45/180,LOW,USA,CONSPIRACY-PSEUDOSCIENCE
https://newpol.org/,New Politics Magazine,MBFCMixed.png,USA 45/180,MIXED,USA,LEFT BIAS
https://www.southernpatriotnews.com,Southern Patriot News,MBFCMostlyFactual.png,USA 45/180,MOSTLY FACTUAL,USA,RIGHT BIAS
http://libertyvideos.org/,Liberty Videos,MBFCLow.png,USA 45/180,LOW,USA,CONSPIRACY-PSEUDOSCIENCE
https://www.thrillist.com,Thrillist,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
https://www.federalisttribune.com,Federalist Tribune,MBFCLow.png,,,,QUESTIONABLE SOURCE
http://www.theunrealtimes.com/,The Unreal Times,,,,,SATIRE
https://www.positive.news,Positive News,MBFCHigh.png,,USA 45/180,HIGH,LEFT-CENTER BIAS
https://www.wri.org/,World Resources Institute (WRI),MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
https://www.brennancenter.org/,Brennan Center for Justice,MBFCHigh.png,,USA 45/180,HIGH,LEFT-CENTER BIAS
https://www.birminghammail.co.uk,Birmingham Mail,MBFCMostlyFactual.png,,UK 33/180,MOSTLY FACTUAL,LEFT-CENTER BIAS
https://boston.cbslocal.com/,CBS Boston – WBZ-TV,MBFCHigh.png,,,,LEFT-CENTER BIAS
http://delrionewsherald.com,Del Rio News-Herald,MBFCHigh.png,USA 48/180,HIGH,USA,LEAST BIASED
http://www.samefacts.com/,The Reality-Based Community,MBFCHigh.png,,HIGH,,LEFT BIAS
https://steadfastandloyal.com/,Steadfast and Loyal,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://philadelphia.cbslocal.com/,CBS Philly (KYW-TV),MBFCHigh.png,USA 45/180,HIGH,USA,LEAST BIASED
https://www.davidicke.com/,David Icke,MBFCVeryLow.png,UK 35/180,VERY,United Kingdom,CONSPIRACY-PSEUDOSCIENCE
https://patrioticexpress.com,Patriotic Express,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://thetab.com/,The Tab,MBFCMixed.png,,HIGH,,LEFT-CENTER BIAS
https://cbs12.com,WPEC – CBS12.com,MBFCHigh.png,USA 45/180,HIGH,USA,RIGHT-CENTER BIAS
http://offendedamerica.com/,Offended America,MBFCMixed.png,,MIXED,,RIGHT BIAS
http://www.bjreview.com/,Beijing Review,MBFCMixed.png,,,,QUESTIONABLE SOURCE
http://www.rappler.com/,Rappler,MBFCMixed.png,,MIXED,,LEFT BIAS
http://www.leftvoice.org,Left Voice,MBFCHigh.png,,HIGH,Argentina,LEFT BIAS
https://www.oneangrygamer.net/,One Angry Gamer,MBFCMixed.png,,USA 45/180,MIXED,RIGHT BIAS
https://santacruzstandard.com/,Santa Cruz Standard,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://disobedientmedia.com/,Disobedient Media,MBFCMixed.png,USA 45/180,MIXED,USA,CONSPIRACY-PSEUDOSCIENCE
http://www.fakenewscodex.com/,The Fake News Codex,MBFCHigh.png,,HIGH,,LEAST BIASED
https://www.peninsuladailynews.com/,Peninsula Daily News,MBFCHigh.png,USA 45/180,HIGH,USA,RIGHT-CENTER BIAS
http://www.whatfinger.com/,Whatfinger,MBFCMixed.png,USA 45/180,MIXED,USA,RIGHT BIAS
https://www.nationofchange.org/,Nation of Change,MBFCMostlyFactual.png,USA 45/180,MOSTLY FACTUAL,USA,LEFT BIAS
http://usnationalnews.org,US National News,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://nowthisnews.com/,NowThis News,MBFCMixed.png,,,,QUESTIONABLE SOURCE
http://www.swedishwire.com/,The Swedish Wire,MBFCHigh.png,,HIGH,,LEAST BIASED
http://www.koco.com/,KOCO News 5,MBFCHigh.png,,HIGH,,LEFT-CENTER BIAS
http://historynewsnetwork.org/,History News Network,MBFCHigh.png,USA 48/180,HIGH,USA,LEFT-CENTER BIAS
https://www.emptywheel.net/,Empty Wheel,MBFCHigh.png,,HIGH,,LEFT-CENTER BIAS
http://www.powerofnative.com,Native American News,MBFCVeryLow.png,,,,QUESTIONABLE SOURCE
https://www.bild.de/,Bild,MBFCMixed.png,,,,RIGHT-CENTER BIAS
https://outabouter.com/,The Out and Abouter,,,,,SATIRE
https://americadaily.com/,America Daily,MBFCMixed.png,,,,QUESTIONABLE SOURCE
,Pseudoscience Dictionary: Mask Misinformation,,,,,Mask Misinformation
https://washingtonbabylon.com/,Washington Babylon,MBFCHigh.png,USA,HIGH,,LEFT BIAS
https://health.news/,Health.News,MBFCVeryLow.png,,USA 45/180,VERY LOW,CONSPIRACY-PSEUDOSCIENCE
https://www.getreligion.org/,Get Religion,MBFCMixed.png,,MIXED,,RIGHT BIAS
https://www.truebluescoop.com,True Blue Scoop,MBFCLow.png,,,,QUESTIONABLE SOURCE
http://napavalleyregister.com,Napa Valley Register,MBFCHigh.png,,USA 45/180,HIGH,LEAST BIASED
https://thegreggjarrett.com/,TheGreggJarrett.com,MBFCMixed.png,USA 45/180,MIXED,USA,RIGHT BIAS
http://www.standard.net/,Utah Standard-Examiner,MBFCHigh.png,,HIGH,,LEAST BIASED
https://spectator.us,The Spectator (USA),MBFCMostlyFactual.png,USA 45/180,MOSTLY FACTUAL,USA,RIGHT-CENTER BIAS
https://thenationalpulse.com/,The National Pulse,MBFCMixed.png,,,,QUESTIONABLE SOURCE
https://www.conservativeinfocorner.us/,Conservative Info Corner,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://dailynorthwestern.com,The Daily Northwestern,MBFCHigh.png,,USA 45/180,HIGH,LEAST BIASED
https://www.politicususa.com,PoliticusUSA,MBFCMixed.png,USA 45/180,MIXED,USA,LEFT BIAS
http://www.paho.org,Pan American Health Organization (PAHO),MBFCHigh.png,,HIGH,,PRO-SCIENCE
http://www.nationaleconomicseditorial.com/,National Economics Editorial,MBFCLow.png,,,,QUESTIONABLE SOURCE
https://www.mycentraljersey.com/,MyCentralJersey.com,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
http://www.prophecytoday.com/,Prophecy Today,MBFCLow.png,USA 45/180,LOW,USA,CONSPIRACY-PSEUDOSCIENCE
https://www.srnnews.com/,Salem Radio Network News (SRN News),MBFCHigh.png,USA 45/180,HIGH,USA,RIGHT-CENTER BIAS
http://reverepress.com,Revere Press,MBFCHigh.png,,HIGH,,LEFT BIAS
https://www.armscontrol.org,Arms Control Association,MBFCHigh.png,USA 45/180,HIGH,USA,LEFT-CENTER BIAS
https://www.businesslive.co.za,BusinessLIVE,MBFCMixed.png,,MIXED,South Africa,RIGHT-CENTER BIAS
http://usapoliticsnow.com/,USA Politics Now,MBFCLow.png,,,,QUESTIONABLE SOURCE
http://proudleader.com/,Proud Leader,MBFCLow.png,,,,QUESTIONABLE SOURCE
http://mwcnews.net/,MWC News – Media With Conscience,MBFCHigh.png,,HIGH,Belize,LEFT-CENTER BIAS
https://greatamericandaily.com/,Great American Daily,MBFCLow.png,,,,QUESTIONABLE SOURCE
http://globalpoliticsnow.com/,Global Politics Now,MBFCLow.png,,,,QUESTIONABLE SOURCE
,Conspiracy-Pseudoscience,,,,,
